Lead ID,Created At,Product Type,Channel,Device,Partner,City,Insurance Company,Payment Type,Minutes Since Abandonment,Days To Policy Expiry,Price,Discount Percent,Has Previous Purchase,Visited Offer Page,Incoming Call Last 24h,Sessions Last 7d,Offer Views Last 7d,Price Comparisons Last 7d,Days Since Last Visit,Expected Margin,Completed Purchase
L125087,2026-08-14 16:58:00,carbody,SEO,mobile,direct,Other,Saman,cash,97,32,19620000.0,3.0,1,1,0,5,4,1,7.9,824000.0,0
L116017,2026-06-07 03:18:00,thirdparty,Paid,mobile,shoraka,Qom,Parsian,cash,140,25,8220000.0,9.5,0,1,0,3,3,2,4.7,213700.0,0
L130168,2026-05-23 04:05:00,thirdparty,SEO,mobile,autoabzar,Qom,Saman,cash,66,10,5430000.0,5.9,0,1,0,4,3,1,60.0,162900.0,0
L106807,2026-06-06 22:34:00,carbody,CRM,mobile,direct,Other,Asia,cash,156,17,14220000.0,4.3,0,0,0,4,0,1,11.4,540400.0,0
L136579,2026-05-07 12:53:00,thirdparty,Paid,desktop,other_partner,Tehran,Parsian,installment,54,2,10470000.0,4.0,1,1,0,3,4,2,0.3,272200.0,0
L126154,2026-08-10 09:11:00,thirdparty,SEO,mobile,direct,Shiraz,Parsian,cash,131,29,9340000.0,0.0,0,1,0,2,3,0,0.1,242800.0,0
L124834,2026-08-08 22:44:00,carbody,Referral,mobile,shoraka,Tehran,Saman,installment,130,23,20760000.0,6.6,0,0,0,3,2,0,9.9,871900.0,0
L117872,2026-05-23 14:04:00,thirdparty,SEO,desktop,other_partner,Mashhad,Saman,installment,240,11,9040000.0,5.7,1,1,0,4,4,1,0.5,271200.0,0
L113700,2026-07-01 06:01:00,carbody,SEO,mobile,direct,Other,Saman,cash,96,19,22200000.0,6.9,0,1,0,4,3,2,2.3,932400.0,0
L138777,2026-08-15 23:06:00,thirdparty,SEO,mobile,shoraka,Other,Asia,cash,26,6,8040000.0,11.4,0,0,0,6,1,2,15.6,209000.0,0
L136609,2026-05-22 05:56:00,thirdparty,SEO,mobile,autoabzar,Other,Dana,installment,9,2,7850000.0,5.8,1,0,0,7,1,4,1.9,204100.0,1
L123934,2026-04-28 09:56:00,thirdparty,SEO,mobile,direct,Mashhad,Parsian,cash,57,-4,9070000.0,6.8,0,1,0,4,1,2,0.7,235800.0,0
L100301,2026-04-02 12:02:00,thirdparty,Paid,mobile,direct,Tehran,Asia,cash,88,16,7460000.0,10.1,0,1,0,4,4,2,12.1,194000.0,0
L127112,2026-06-12 14:19:00,carbody,Referral,mobile,shoraka,Tehran,Parsian,installment,179,36,20760000.0,3.6,0,0,1,3,1,1,2.8,788900.0,0
L123505,2026-07-11 13:43:00,thirdparty,SEO,desktop,other_partner,Rasht,Saman,bnpl,40,-6,10670000.0,7.0,1,1,0,5,3,3,34.5,298800.0,0
L128024,2026-08-07 04:07:00,carbody,Paid,mobile,other_partner,Tehran,Alborz,cash,44,15,22460000.0,10.9,1,1,0,5,0,0,4.6,853500.0,0
L142861,2026-05-14 21:56:00,thirdparty,Paid,mobile,direct,Tehran,Asia,cash,102,5,11590000.0,7.1,0,0,0,4,1,1,2.4,301300.0,1
L120881,2026-04-08 04:14:00,carbody,Referral,desktop,direct,Tehran,Saman,cash,70,-1,16930000.0,4.8,0,0,0,1,0,1,16.2,711100.0,0
L119135,2026-04-28 18:28:00,thirdparty,SEO,mobile,direct,Rasht,Saman,bnpl,74,-20,4650000.0,7.2,0,0,0,2,1,1,23.7,130200.0,0
L127695,2026-07-01 09:56:00,thirdparty,Referral,desktop,direct,Other,Parsian,bnpl,85,22,7790000.0,0.9,0,0,0,4,0,0,4.1,187000.0,0
L101689,2026-06-20 18:23:00,carbody,SEO,desktop,direct,Mashhad,Alborz,bnpl,25,16,19560000.0,2.9,1,1,0,5,3,2,0.4,704200.0,0
L143368,2026-06-28 12:47:00,thirdparty,SEO,mobile,direct,Tehran,Dana,bnpl,93,-1,10200000.0,3.0,0,1,0,2,1,2,8.9,244800.0,0
L112837,2026-05-24 20:54:00,thirdparty,Paid,mobile,direct,Tehran,Iran,bnpl,146,10,7420000.0,5.4,1,1,1,6,5,0,2.7,178100.0,0
L116480,2026-05-05 22:49:00,thirdparty,SEO,desktop,direct,Other,Asia,bnpl,290,2,7010000.0,8.8,0,1,0,7,4,0,2.5,168200.0,0
L113197,2026-04-30 10:47:00,thirdparty,SEO,mobile,direct,Other,Saman,cash,4,9,4160000.0,4.7,1,0,1,4,0,0,16.1,124800.0,0
L109900,2026-07-26 18:00:00,thirdparty,SEO,desktop,direct,Tehran,Parsian,cash,120,6,7440000.0,10.9,0,1,0,6,1,1,17.9,193400.0,0
L140958,2026-05-28 02:47:00,carbody,Paid,mobile,direct,Karaj,Saman,cash,70,12,18950000.0,7.5,1,1,0,2,3,1,4.3,795900.0,0
L141424,2026-08-25 01:55:00,thirdparty,CRM,mobile,direct,Shiraz,Dana,cash,189,7,8960000.0,7.7,1,1,0,4,3,1,3.0,233000.0,0
L131104,2026-07-01 07:37:00,carbody,SEO,mobile,autoabzar,Other,Alborz,cash,94,12,25600000.0,1.7,0,0,0,1,2,2,19.0,972800.0,0
L123884,2026-04-04 06:09:00,thirdparty,SEO,mobile,other_partner,Other,Iran,bnpl,11,14,5480000.0,7.9,0,0,0,3,1,1,9.0,131500.0,0
L114345,2026-06-21 01:38:00,carbody,SEO,mobile,direct,Mashhad,Asia,cash,54,18,18470000.0,1.3,0,0,0,2,0,2,6.6,701900.0,0
L101392,2026-07-29 04:50:00,thirdparty,Paid,mobile,shoraka,Tehran,Dana,cash,81,-3,8280000.0,4.9,0,1,0,5,0,2,6.0,215300.0,0
L146379,2026-06-28 10:48:00,carbody,SEO,desktop,direct,Tehran,Parsian,cash,92,15,25580000.0,7.5,1,1,0,5,5,1,3.9,972000.0,0
L147761,2026-05-27 19:55:00,thirdparty,SEO,mobile,direct,Other,Iran,cash,110,12,9600000.0,1.2,0,1,0,2,2,1,1.8,249600.0,0
L133384,2026-07-30 04:19:00,thirdparty,SEO,desktop,other_partner,Tabriz,Iran,installment,56,17,7860000.0,4.7,0,0,0,4,0,0,2.4,204400.0,0
L125581,2026-05-17 23:51:00,thirdparty,SEO,mobile,direct,Tehran,Iran,cash,48,6,10270000.0,5.2,1,1,0,7,4,1,1.5,267000.0,0
L102134,2026-07-31 00:25:00,thirdparty,Paid,mobile,direct,Shiraz,Pasargad,cash,166,19,6800000.0,0.2,0,1,0,8,1,0,5.6,197200.0,0
L106090,2026-05-09 17:16:00,thirdparty,CRM,mobile,other_partner,Tehran,Saman,cash,75,16,8460000.0,6.8,1,1,0,4,6,1,2.2,253800.0,0
L100063,2026-07-29 18:24:00,carbody,Referral,desktop,direct,Rasht,Saman,installment,189,25,18290000.0,6.8,1,0,0,3,1,1,23.1,768200.0,0
L101683,2026-06-07 15:09:00,carbody,Paid,desktop,shoraka,Tehran,Iran,cash,26,14,21370000.0,7.6,0,0,0,5,0,1,1.5,812100.0,0
L145978,2026-08-14 11:38:00,thirdparty,Paid,desktop,direct,Other,Alborz,bnpl,75,5,6260000.0,9.6,1,0,0,2,0,0,0.8,150200.0,1
L110850,2026-06-10 01:42:00,thirdparty,CRM,desktop,direct,Isfahan,Asia,bnpl,112,6,11360000.0,8.4,1,1,0,3,3,0,6.5,272600.0,1
L142449,2026-04-06 19:19:00,carbody,Paid,mobile,shoraka,Tehran,Dana,installment,93,7,18390000.0,3.6,1,1,0,5,6,2,12.8,698800.0,0
L147582,2026-04-05 02:37:00,thirdparty,SEO,mobile,direct,Other,Iran,bnpl,103,8,,5.3,0,1,0,2,2,4,1.0,82300.0,0
L131304,2026-04-19 22:55:00,thirdparty,CRM,mobile,direct,Other,Saman,bnpl,42,-2,5390000.0,7.9,1,1,0,3,8,0,3.8,150900.0,1
L106762,2026-05-21 08:37:00,thirdparty,SEO,mobile,direct,Other,Alborz,cash,94,15,5840000.0,5.1,0,0,0,3,0,1,3.6,151800.0,1
L100829,2026-08-03 13:37:00,carbody,SEO,desktop,direct,Tehran,Saman,installment,43,9,12330000.0,8.5,0,1,0,3,3,7,2.8,517900.0,0
L123745,2026-04-29 20:37:00,thirdparty,Paid,desktop,direct,Karaj,Saman,cash,74,11,8670000.0,10.7,0,0,0,2,0,0,0.5,260100.0,0
L139618,2026-08-26 16:14:00,carbody,CRM,mobile,direct,Tehran,Dana,cash,144,12,21580000.0,0.0,0,1,0,2,5,0,10.6,820000.0,0
L103120,2026-04-11 04:34:00,thirdparty,SEO,mobile,direct,Tehran,Iran,installment,104,10,9890000.0,6.0,0,1,1,2,4,0,5.5,257100.0,0
L127755,2026-04-24 02:48:00,thirdparty,Paid,desktop,direct,Tehran,Iran,cash,143,8,5820000.0,7.2,1,0,0,7,1,0,4.1,151300.0,0
L104620,2026-07-02 15:56:00,thirdparty,SEO,mobile,shoraka,Tehran,Iran,cash,63,-6,5690000.0,6.2,0,0,0,3,0,0,2.0,147900.0,0
L126601,2026-04-06 18:29:00,thirdparty,Paid,mobile,direct,Qom,Iran,cash,156,5,12280000.0,5.4,1,1,0,4,1,1,6.6,319300.0,0
L149322,2026-05-16 20:23:00,thirdparty,Paid,mobile,autoabzar,,Dana,cash,234,9,6600000.0,10.5,0,0,0,5,0,1,6.8,171600.0,0
L100431,2026-07-24 04:11:00,thirdparty,Referral,mobile,direct,Rasht,Dana,cash,272,3,7400000.0,5.2,0,1,0,4,4,2,7.8,192400.0,0
L102433,2026-06-07 03:57:00,thirdparty,Referral,mobile,direct,Mashhad,Dana,installment,80,17,8100000.0,9.7,0,0,0,4,1,0,8.6,210600.0,0
L110395,2026-04-04 03:44:00,thirdparty,SEO,mobile,direct,Isfahan,Saman,cash,151,29,7650000.0,4.9,1,0,0,5,1,1,0.2,229500.0,0
L109871,2026-08-12 10:46:00,carbody,Paid,mobile,other_partner,Other,Pasargad,cash,89,11,21740000.0,6.4,0,1,0,7,3,0,5.0,891300.0,0
L135178,2026-04-10 17:01:00,thirdparty,Paid,mobile,shoraka,Tehran,Iran,cash,77,17,7480000.0,7.8,0,0,0,3,1,1,23.6,194500.0,0
L126553,2026-04-14 03:24:00,thirdparty,SEO,desktop,direct,Isfahan,Saman,cash,149,19,9600000.0,4.5,0,1,0,5,3,1,8.7,288000.0,0
L125763,2026-08-22 17:50:00,carbody,Paid,mobile,other_partner,Tehran,Alborz,cash,12,16,11270000.0,8.1,0,1,0,6,3,2,2.0,428300.0,0
L100527,2026-05-02 11:17:00,thirdparty,SEO,mobile,direct,Other,Asia,cash,24,4,6170000.0,4.0,0,1,0,5,0,1,0.3,160400.0,0
L121611,2026-07-19 22:29:00,thirdparty,SEO,mobile,direct,Tehran,Parsian,cash,82,11,5510000.0,2.6,0,1,0,6,4,0,6.4,143300.0,1
L117817,2026-08-09 08:17:00,thirdparty,Paid,desktop,direct,Tehran,Dana,installment,38,22,9060000.0,7.8,0,1,0,1,1,1,1.2,235600.0,0
L129058,2026-07-28 20:17:00,thirdparty,SEO,desktop,direct,Tehran,Iran,cash,135,16,9460000.0,1.8,0,1,0,4,2,3,19.6,246000.0,0
L115553,2026-04-09 00:34:00,thirdparty,CRM,mobile,direct,Karaj,Parsian,installment,129,24,7110000.0,3.9,1,1,0,5,3,1,7.6,184900.0,0
L119806,2026-07-18 14:30:00,thirdparty,Referral,mobile,direct,Tehran,Alborz,cash,222,15,10710000.0,7.9,0,1,0,2,2,3,5.9,278500.0,0
L105635,2026-06-16 03:13:00,thirdparty,Paid,mobile,direct,Karaj,Parsian,installment,123,7,6280000.0,11.2,1,1,0,5,1,1,0.2,163300.0,0
L116225,2026-04-13 06:23:00,thirdparty,Referral,mobile,direct,Isfahan,Asia,installment,217,34,7150000.0,5.9,0,0,0,4,0,0,9.7,185900.0,0
L104253,2026-07-21 20:33:00,carbody,Paid,desktop,direct,Shiraz,Dana,cash,58,21,12830000.0,3.3,0,0,0,5,0,0,11.8,487500.0,0
L138181,2026-08-15 04:15:00,thirdparty,SEO,mobile,direct,Other,Parsian,cash,64,13,8360000.0,4.8,1,0,0,5,0,1,2.6,217400.0,0
L129648,2026-08-04 16:01:00,carbody,SEO,mobile,direct,Tehran,Dana,cash,30,18,6760000.0,7.0,1,1,0,2,1,1,1.0,256900.0,0
L141911,2026-06-25 20:29:00,carbody,Referral,mobile,direct,Tehran,Dana,cash,110,17,16350000.0,3.9,0,0,0,5,2,0,6.2,621300.0,0
L111787,2026-07-09 07:05:00,carbody,Paid,mobile,direct,Mashhad,Dana,cash,10,7,17150000.0,6.8,0,1,0,4,2,0,9.8,651700.0,1
L127301,2026-04-03 02:22:00,carbody,SEO,mobile,autoabzar,Karaj,Saman,cash,47,27,23500000.0,5.8,0,1,0,9,2,0,8.0,987000.0,0
L113983,2026-04-10 08:02:00,thirdparty,Referral,mobile,direct,Qom,Asia,cash,171,21,9060000.0,2.0,0,1,0,1,2,1,0.6,235600.0,0
L105298,2026-06-23 11:30:00,thirdparty,SEO,mobile,other_partner,Tehran,Iran,cash,115,6,7930000.0,0.8,0,1,0,3,4,2,14.7,206200.0,0
L123427,2026-07-31 18:15:00,carbody,SEO,mobile,direct,Tehran,Iran,cash,193,7,22790000.0,5.1,0,0,0,2,2,5,14.5,866000.0,0
L126647,2026-05-15 09:15:00,thirdparty,Paid,mobile,shoraka,Ahvaz,Parsian,cash,215,9,10690000.0,4.7,0,1,0,4,1,0,0.3,277900.0,0
L100139,2026-08-17 05:16:00,carbody,CRM,mobile,direct,Tehran,Asia,cash,150,9,23670000.0,2.6,0,0,0,1,0,2,11.5,899500.0,0
L148707,2026-05-06 16:15:00,thirdparty,Paid,desktop,other_partner,Tehran,Asia,cash,128,21,5120000.0,11.0,0,1,0,2,5,1,10.0,133100.0,0
L120564,2026-06-07 20:57:00,thirdparty,Referral,desktop,direct,Other,Pasargad,cash,218,12,3290000.0,4.0,0,1,0,5,3,1,8.3,95400.0,0
L136427,2026-06-28 20:02:00,carbody,SEO,mobile,direct,Tehran,Asia,cash,98,21,18630000.0,3.7,0,1,0,2,5,0,5.9,707900.0,0
L102985,2026-07-05 06:03:00,carbody,Referral,mobile,other_partner,Tehran,Asia,cash,47,14,17290000.0,0.0,0,0,0,4,0,2,0.4,657000.0,0
L102491,2026-04-26 07:27:00,thirdparty,Paid,mobile,autoabzar,Mashhad,Parsian,installment,18,-10,5950000.0,10.0,0,1,0,2,0,1,3.8,154700.0,1
L117325,2026-06-01 19:39:00,thirdparty,SEO,mobile,other_partner,Shiraz,Pasargad,cash,80,-3,12290000.0,10.6,0,1,0,3,5,0,4.3,356400.0,0
L120787,2026-04-01 21:14:00,carbody,Referral,desktop,direct,Mashhad,Parsian,installment,28,22,21270000.0,6.0,0,0,0,3,0,0,13.4,808300.0,0
L129296,2026-06-23 11:31:00,carbody,CRM,mobile,direct,Ahvaz,Iran,bnpl,102,17,19160000.0,6.5,1,0,0,3,1,2,2.0,689800.0,0
L139522,2026-06-22 04:33:00,thirdparty,SEO,desktop,direct,Ahvaz,Iran,cash,23,3,7000000.0,,0,1,0,6,1,2,7.8,182000.0,0
L131037,2026-04-29 06:03:00,thirdparty,Referral,mobile,direct,Tehran,Saman,cash,71,20,,3.9,0,0,0,2,0,1,0.1,153000.0,0
L101405,2026-04-11 17:02:00,carbody,Paid,mobile,other_partner,Tehran,Asia,cash,61,28,17580000.0,5.3,0,1,0,3,2,0,2.2,668000.0,0
L102237,2026-08-12 12:27:00,thirdparty,SEO,desktop,direct,Mashhad,Asia,cash,47,1,9180000.0,0.8,0,1,0,3,3,0,3.9,238700.0,0
L147717,2026-07-12 00:30:00,carbody,SEO,desktop,direct,Ahvaz,Parsian,cash,35,29,20080000.0,3.2,0,0,0,2,1,1,31.5,763000.0,0
L130298,2026-06-07 23:11:00,thirdparty,Referral,mobile,direct,Other,Alborz,cash,177,2,9460000.0,2.3,1,1,0,4,3,1,9.4,246000.0,0
L126344,2026-05-07 06:18:00,thirdparty,CRM,mobile,other_partner,Karaj,Pasargad,bnpl,99,16,8450000.0,6.1,0,0,0,2,0,0,12.1,228100.0,0
L121857,2026-04-17 05:45:00,thirdparty,CRM,mobile,direct,Tehran,Saman,installment,54,-8,9450000.0,7.0,0,1,0,2,0,1,21.7,283500.0,0
L142836,2026-05-29 10:05:00,thirdparty,SEO,desktop,direct,Tehran,Alborz,cash,54,1,8750000.0,7.5,0,0,0,3,0,1,8.2,227500.0,0
L145623,2026-06-29 02:01:00,thirdparty,Referral,mobile,direct,Tehran,Asia,cash,7,-2,7190000.0,8.9,1,1,0,7,5,0,9.4,186900.0,1
L125744,2026-04-08 03:47:00,thirdparty,Referral,desktop,direct,,Iran,cash,95,18,6710000.0,7.2,0,1,0,3,4,0,23.8,174500.0,0
L111381,2026-06-22 06:44:00,carbody,SEO,desktop,direct,Tehran,Asia,cash,32,28,23830000.0,3.3,0,1,0,3,0,2,13.6,905500.0,0
L146881,2026-05-13 06:19:00,thirdparty,SEO,mobile,autoabzar,Isfahan,Alborz,cash,194,29,5600000.0,0.1,0,1,0,5,4,1,0.1,145600.0,0
L102583,2026-06-27 21:23:00,thirdparty,SEO,mobile,autoabzar,Tehran,Asia,cash,142,22,4070000.0,1.3,0,1,0,4,3,2,6.4,105800.0,0
L111639,2026-06-22 02:03:00,carbody,Referral,mobile,direct,Other,Pasargad,bnpl,33,28,26480000.0,2.2,0,1,0,5,0,2,1.6,1032700.0,0
L117758,2026-06-09 08:32:00,carbody,Referral,mobile,other_partner,Tehran,Pasargad,cash,81,15,31660000.0,4.9,0,0,0,4,0,0,15.9,1298100.0,0
L146652,2026-07-27 17:38:00,thirdparty,Paid,desktop,direct,Tehran,Alborz,cash,66,-1,8100000.0,5.8,1,1,0,2,2,2,4.2,210600.0,0
L107906,2026-07-18 22:13:00,carbody,SEO,mobile,direct,Tabriz,Parsian,installment,132,5,16520000.0,3.3,0,1,0,3,2,1,3.0,627800.0,0
L139485,2026-04-06 00:43:00,thirdparty,SEO,desktop,direct,Shiraz,Pasargad,cash,68,7,8880000.0,5.1,0,0,0,2,0,2,0.4,257500.0,0
L113957,2026-04-29 03:08:00,thirdparty,Paid,mobile,other_partner,Mashhad,Saman,cash,44,1,8160000.0,5.4,0,0,0,3,1,1,17.1,244800.0,0
L119091,2026-07-17 04:19:00,thirdparty,SEO,mobile,autoabzar,Shiraz,Asia,cash,171,6,7540000.0,0.0,0,1,0,5,2,1,2.8,196000.0,0
L113041,2026-08-28 11:49:00,thirdparty,SEO,mobile,direct,Isfahan,Pasargad,installment,54,4,5760000.0,6.3,1,1,0,7,1,2,1.4,167000.0,0
L107014,2026-05-30 23:44:00,thirdparty,Paid,desktop,other_partner,Tehran,Parsian,cash,59,27,8590000.0,8.2,0,0,0,4,1,0,12.6,223300.0,0
L137963,2026-04-03 11:07:00,thirdparty,SEO,mobile,direct,,Alborz,installment,123,-5,7790000.0,7.8,1,1,0,6,3,3,3.3,202500.0,1
L129108,2026-04-29 09:40:00,carbody,SEO,mobile,autoabzar,Tehran,Pasargad,cash,76,19,18670000.0,5.1,0,0,0,5,0,1,11.0,765500.0,0
L115648,2026-05-29 08:16:00,thirdparty,SEO,desktop,direct,Tabriz,Alborz,cash,87,20,8820000.0,0.0,0,1,0,2,4,1,0.6,229300.0,0
L109626,2026-06-14 17:22:00,thirdparty,Paid,mobile,shoraka,Tehran,Saman,installment,38,17,6390000.0,3.7,1,0,0,4,3,0,1.2,191700.0,0
L110776,2026-04-10 05:08:00,carbody,SEO,mobile,direct,Other,Asia,installment,37,10,24640000.0,5.2,0,1,0,3,0,0,5.2,936300.0,1
L139551,2026-05-23 23:29:00,thirdparty,Referral,mobile,direct,Rasht,Alborz,installment,93,17,5820000.0,0.1,1,0,1,5,2,1,0.7,151300.0,1
L119418,2026-06-24 07:50:00,thirdparty,SEO,desktop,direct,Mashhad,Dana,cash,25,12,6720000.0,7.0,0,1,0,1,2,1,2.5,174700.0,0
L104645,2026-07-26 05:26:00,thirdparty,SEO,mobile,direct,Other,Pasargad,installment,128,-7,7390000.0,2.4,1,1,1,6,1,2,3.3,214300.0,0
L129081,2026-05-11 04:50:00,thirdparty,CRM,mobile,direct,Shiraz,Alborz,bnpl,180,-5,10810000.0,4.5,1,1,0,4,2,0,13.4,259400.0,0
L102652,2026-06-06 05:07:00,thirdparty,SEO,desktop,direct,,Parsian,cash,69,21,6830000.0,2.5,0,1,0,3,3,0,2.7,177600.0,0
L117834,2026-08-22 11:13:00,thirdparty,SEO,mobile,direct,Karaj,Pasargad,cash,196,0,10540000.0,4.1,0,1,0,4,3,3,3.7,305700.0,0
L119791,2026-05-14 16:03:00,thirdparty,Paid,desktop,direct,Karaj,Dana,cash,125,10,8540000.0,9.3,0,1,0,4,2,2,8.2,222000.0,0
L117637,2026-04-30 23:00:00,thirdparty,Paid,mobile,autoabzar,Tehran,Iran,cash,61,24,10180000.0,11.4,1,1,0,4,4,1,0.3,264700.0,1
L138929,2026-07-03 21:45:00,thirdparty,Referral,desktop,direct,,Iran,installment,55,11,9090000.0,8.8,1,0,0,4,2,0,1.2,236300.0,0
L123712,2026-06-02 07:12:00,thirdparty,Referral,mobile,other_partner,Tabriz,Parsian,cash,51,12,8300000.0,6.8,0,1,0,4,2,0,4.9,215800.0,0
L107364,2026-06-25 23:22:00,thirdparty,Paid,desktop,direct,Tehran,Parsian,cash,177,-9,6960000.0,4.8,0,0,0,3,2,1,29.6,181000.0,0
L129208,2026-06-20 16:25:00,carbody,CRM,mobile,autoabzar,Qom,Dana,cash,181,11,13380000.0,8.6,0,0,0,3,0,2,2.1,508400.0,0
L147371,2026-06-18 20:37:00,thirdparty,Referral,desktop,direct,Other,Iran,installment,130,19,5940000.0,11.8,0,1,0,1,4,2,7.1,154400.0,0
L145521,2026-07-04 20:04:00,thirdparty,Paid,mobile,direct,Rasht,Iran,installment,50,14,8250000.0,0.9,0,1,0,2,1,2,2.5,214500.0,0
L126765,2026-07-13 08:06:00,thirdparty,CRM,mobile,autoabzar,Qom,Saman,cash,108,11,7100000.0,6.5,0,1,0,5,2,1,4.3,213000.0,0
L132556,2026-07-17 22:37:00,thirdparty,Referral,mobile,other_partner,Mashhad,Asia,bnpl,116,16,10280000.0,5.6,0,1,0,2,2,2,16.4,246700.0,0
L139098,2026-04-02 16:20:00,thirdparty,SEO,mobile,direct,Other,Saman,installment,67,25,8100000.0,9.6,0,1,0,3,2,2,19.0,243000.0,0
L113277,2026-07-09 01:17:00,thirdparty,SEO,desktop,other_partner,Other,Asia,cash,109,16,10580000.0,6.7,0,1,0,6,1,0,1.1,275100.0,0
L122664,2026-07-25 15:10:00,carbody,Referral,desktop,direct,Tehran,Alborz,cash,110,-8,30290000.0,3.2,1,1,0,2,5,2,12.4,1151000.0,0
L137854,2026-04-04 13:24:00,thirdparty,Paid,mobile,direct,Tehran,Saman,cash,95,43,10980000.0,9.4,0,1,0,2,3,0,3.1,329400.0,0
L130797,2026-06-11 22:44:00,thirdparty,Paid,desktop,direct,Other,Pasargad,cash,187,10,10750000.0,7.0,0,0,0,3,1,1,4.7,311800.0,0
L147750,2026-05-20 00:01:00,thirdparty,SEO,mobile,direct,Mashhad,Alborz,bnpl,250,21,5150000.0,9.8,0,1,0,5,1,0,19.0,123600.0,0
L109517,2026-05-05 02:16:00,thirdparty,Paid,mobile,shoraka,Mashhad,Asia,cash,25,-2,8380000.0,9.3,0,1,0,1,1,0,15.2,217900.0,1
L126524,2026-04-17 09:54:00,thirdparty,SEO,mobile,direct,Tehran,Parsian,installment,127,7,10830000.0,8.0,0,1,1,7,0,1,17.4,281600.0,0
L145830,2026-05-07 17:10:00,thirdparty,SEO,mobile,direct,Karaj,Parsian,installment,19,-2,8650000.0,1.8,0,1,0,4,3,2,8.7,224900.0,0
L120158,2026-04-28 17:42:00,thirdparty,SEO,mobile,other_partner,Mashhad,Saman,installment,85,8,12350000.0,0.0,0,1,0,3,2,2,4.3,370500.0,0
L128090,2026-07-01 00:00:00,thirdparty,CRM,desktop,direct,Rasht,Parsian,cash,279,29,5480000.0,10.0,1,1,1,2,5,1,0.8,142500.0,0
L113009,2026-04-23 12:55:00,thirdparty,Referral,mobile,other_partner,Mashhad,Parsian,bnpl,3,20,12170000.0,5.5,0,0,0,8,2,3,6.5,292100.0,0
L116234,2026-07-09 15:53:00,thirdparty,SEO,desktop,direct,Other,Saman,cash,111,13,9390000.0,5.0,1,1,0,7,2,4,4.0,281700.0,1
L127898,2026-05-07 00:56:00,thirdparty,CRM,mobile,direct,Tabriz,Parsian,cash,48,2,4830000.0,6.2,1,1,0,3,5,2,1.9,125600.0,1
L129122,2026-07-10 05:10:00,thirdparty,Paid,mobile,direct,Other,Iran,installment,119,31,6240000.0,7.3,1,0,0,3,0,0,9.5,162200.0,0
L107900,2026-04-07 15:02:00,thirdparty,Paid,mobile,direct,Mashhad,Iran,cash,182,-2,9100000.0,4.6,0,1,1,2,1,2,15.2,236600.0,0
L142753,2026-05-13 01:04:00,thirdparty,CRM,mobile,direct,Other,Asia,cash,117,32,6330000.0,6.6,0,1,0,3,2,1,4.1,164600.0,0
L114577,2026-07-15 03:39:00,thirdparty,SEO,desktop,shoraka,,Saman,cash,136,8,5780000.0,3.6,0,1,0,3,3,0,16.8,173400.0,1
L139482,2026-04-10 14:07:00,carbody,SEO,mobile,direct,Rasht,Parsian,bnpl,89,12,33100000.0,5.3,1,0,0,1,0,1,2.5,1191600.0,0
L144329,2026-08-27 02:13:00,thirdparty,Referral,mobile,direct,Other,Asia,cash,11,25,8780000.0,6.8,0,1,0,3,1,0,7.0,228300.0,0
L122698,2026-07-20 07:26:00,thirdparty,Paid,desktop,direct,Tehran,Alborz,cash,106,8,6250000.0,6.2,1,1,0,2,3,0,7.4,162500.0,0
L114301,2026-05-19 08:48:00,thirdparty,CRM,mobile,other_partner,,Asia,bnpl,46,1,4690000.0,3.8,1,1,0,7,1,0,3.6,112600.0,0
L108325,2026-05-20 06:42:00,thirdparty,Paid,mobile,direct,Tehran,Asia,cash,260,2,9730000.0,2.9,0,1,0,3,4,0,21.5,253000.0,0
L129227,2026-05-31 14:41:00,thirdparty,SEO,mobile,direct,Mashhad,Pasargad,installment,72,18,6970000.0,1.9,0,1,0,1,0,1,0.3,202100.0,0
L140291,2026-07-30 14:03:00,thirdparty,SEO,mobile,direct,Tabriz,Iran,installment,115,-20,6250000.0,7.3,1,1,0,3,1,0,2.9,162500.0,1
L100241,2026-06-29 12:55:00,thirdparty,Paid,desktop,other_partner,Rasht,Parsian,cash,110,12,7150000.0,8.4,0,0,0,3,0,1,2.2,185900.0,0
L130871,2026-07-14 10:37:00,carbody,Paid,mobile,direct,Isfahan,Iran,cash,9,36,23480000.0,3.4,1,0,0,4,0,2,19.0,892200.0,0
L135787,2026-08-12 19:26:00,thirdparty,CRM,mobile,direct,Other,Alborz,cash,42,-1,1880000.0,0.0,1,1,1,4,5,2,6.8,48900.0,1
L105769,2026-04-07 23:20:00,thirdparty,Paid,mobile,shoraka,Ahvaz,Iran,cash,65,19,9360000.0,10.2,0,1,1,2,3,0,2.7,243400.0,1
L130063,2026-06-26 02:16:00,thirdparty,SEO,desktop,direct,Tehran,Saman,installment,193,8,11080000.0,2.5,0,1,0,3,2,2,3.4,332400.0,0
L137002,2026-05-31 14:07:00,carbody,CRM,mobile,direct,Other,Pasargad,installment,72,13,25700000.0,2.5,0,1,0,2,5,1,3.5,1053700.0,0
L103617,2026-06-23 19:15:00,thirdparty,Paid,desktop,direct,Tehran,Iran,cash,137,8,9740000.0,9.6,0,1,0,6,2,2,2.9,253200.0,0
L105263,2026-05-01 17:15:00,thirdparty,CRM,mobile,other_partner,Other,Pasargad,cash,127,29,7610000.0,5.9,1,1,0,5,3,1,2.5,220700.0,0
